position,LW
minutes,272.0
passes_completed,116.0
passes,146.0
dribbles_completed,5.0
dribbles,6.0
passes_completed_short,41.0
passes_short,48.0
passes_completed_medium,45.0
passes_medium,47.0
passes_completed_long,20.0
passes_long,32.0
passes_total_distance,2237.0
passes_free_kicks,7.0
through_balls,1.0
passes_pressure,32.0
passes_switches,7.0
crosses,5.0
corner_kicks,8.0
passes_intercepted,1.0
passes_blocked,9.0
dispossessed,2.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,5.0
sca,16.0
gca,1.0
xg,1.4
crosses_into_penalty_area,0.0
passes_into_final_third,7.0
passes_into_penalty_area,1.0
progressive_passes,11.0
carry_progressive_distance,407.0
assisted_shots,9.0
fouled,2.0
pens_won,0.0
tackles,6.0
interceptions,1.0
blocks,6.0
tackles_won,4.0
dribble_tackles,4.0
dribbles_vs,9.0
pressures,56.0
pressure_regains,14.0
clearances,2.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
