position,AM
minutes,296.0
passes_completed,96.0
passes,125.0
dribbles_completed,10.0
dribbles,14.0
passes_completed_short,49.0
passes_short,56.0
passes_completed_medium,37.0
passes_medium,40.0
passes_completed_long,9.0
passes_long,20.0
passes_total_distance,1614.0
passes_free_kicks,8.0
through_balls,2.0
passes_pressure,24.0
passes_switches,4.0
crosses,4.0
corner_kicks,2.0
passes_intercepted,4.0
passes_blocked,8.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,5.0
sca,12.0
gca,1.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,11.0
passes_into_penalty_area,3.0
progressive_passes,10.0
carry_progressive_distance,365.0
assisted_shots,2.0
fouled,8.0
pens_won,0.0
tackles,4.0
interceptions,1.0
blocks,3.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,9.0
pressures,74.0
pressure_regains,12.0
clearances,5.0
errors,0.0
aerials_won,4.0
aerials_lost,7.0
ball_recoveries,30.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
