position,RB
minutes,945.0
passes_completed,336.0
passes,482.0
dribbles_completed,13.0
dribbles,28.0
passes_completed_short,123.0
passes_short,148.0
passes_completed_medium,151.0
passes_medium,215.0
passes_completed_long,59.0
passes_long,108.0
passes_total_distance,6961.0
passes_free_kicks,10.0
through_balls,1.0
passes_pressure,70.0
passes_switches,15.0
crosses,35.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,16.0
dispossessed,5.0
goals,1.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,3.0
sca,26.0
gca,4.0
xg,0.5
crosses_into_penalty_area,12.0
passes_into_final_third,25.0
passes_into_penalty_area,20.0
progressive_passes,41.0
carry_progressive_distance,1491.0
assisted_shots,11.0
fouled,16.0
pens_won,0.0
tackles,22.0
interceptions,10.0
blocks,27.0
tackles_won,13.0
dribble_tackles,10.0
dribbles_vs,18.0
pressures,141.0
pressure_regains,43.0
clearances,33.0
errors,0.0
aerials_won,7.0
aerials_lost,14.0
ball_recoveries,105.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
