position,LB
minutes,683.0
passes_completed,242.0
passes,414.0
dribbles_completed,5.0
dribbles,12.0
passes_completed_short,74.0
passes_short,93.0
passes_completed_medium,103.0
passes_medium,151.0
passes_completed_long,64.0
passes_long,160.0
passes_total_distance,5775.0
passes_free_kicks,28.0
through_balls,1.0
passes_pressure,45.0
passes_switches,35.0
crosses,37.0
corner_kicks,54.0
passes_intercepted,7.0
passes_blocked,10.0
dispossessed,2.0
goals,1.0
assists,2.0
pens_made,1.0
pens_att,1.0
shots_total,10.0
shots_on_target,5.0
sca,39.0
gca,2.0
xg,0.9
crosses_into_penalty_area,5.0
passes_into_final_third,14.0
passes_into_penalty_area,13.0
progressive_passes,28.0
carry_progressive_distance,721.0
assisted_shots,27.0
fouled,6.0
pens_won,0.0
tackles,14.0
interceptions,3.0
blocks,23.0
tackles_won,5.0
dribble_tackles,7.0
dribbles_vs,12.0
pressures,105.0
pressure_regains,37.0
clearances,29.0
errors,0.0
aerials_won,8.0
aerials_lost,13.0
ball_recoveries,71.0
pens_conceded,1.0
fouls,4.0
cards_yellow_red,0.0
