position,LW
minutes,411.0
passes_completed,81.0
passes,118.0
dribbles_completed,11.0
dribbles,14.0
passes_completed_short,51.0
passes_short,64.0
passes_completed_medium,22.0
passes_medium,32.0
passes_completed_long,6.0
passes_long,11.0
passes_total_distance,1219.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,24.0
passes_switches,3.0
crosses,8.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,9.0
dispossessed,8.0
goals,4.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,22.0
shots_on_target,11.0
sca,14.0
gca,2.0
xg,3.0999999999999996
crosses_into_penalty_area,0.0
passes_into_final_third,7.0
passes_into_penalty_area,8.0
progressive_passes,17.0
carry_progressive_distance,645.0
assisted_shots,6.0
fouled,5.0
pens_won,0.0
tackles,2.0
interceptions,2.0
blocks,1.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,94.0
pressure_regains,14.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,8.0
ball_recoveries,28.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
