position,AM
minutes,167.0
passes_completed,27.0
passes,48.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,12.0
passes_short,19.0
passes_completed_medium,10.0
passes_medium,17.0
passes_completed_long,3.0
passes_long,8.0
passes_total_distance,476.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,16.0
passes_switches,2.0
crosses,5.0
corner_kicks,1.0
passes_intercepted,2.0
passes_blocked,3.0
dispossessed,2.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,4.0
sca,6.0
gca,3.0
xg,0.4
crosses_into_penalty_area,1.0
passes_into_final_third,5.0
passes_into_penalty_area,1.0
progressive_passes,5.0
carry_progressive_distance,143.0
assisted_shots,4.0
fouled,3.0
pens_won,0.0
tackles,3.0
interceptions,1.0
blocks,3.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,3.0
pressures,40.0
pressure_regains,11.0
clearances,1.0
errors,0.0
aerials_won,3.0
aerials_lost,5.0
ball_recoveries,10.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
