position,RM
minutes,90
passes_completed,35
passes,49
dribbles_completed,6
dribbles,9
passes_completed_short,17
passes_short,21
passes_completed_medium,15
passes_medium,18
passes_completed_long,3
passes_long,10
passes_total_distance,615
passes_free_kicks,0
through_balls,0
passes_pressure,9
passes_switches,2
crosses,11
corner_kicks,0
passes_intercepted,2
passes_blocked,0
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,2
sca,5
gca,0
xg,0.2
crosses_into_penalty_area,3
passes_into_final_third,3
passes_into_penalty_area,3
progressive_passes,2
carry_progressive_distance,321
assisted_shots,3
fouled,4
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,7
pressure_regains,4
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,7
pens_conceded,0
fouls,1
cards_yellow_red,0
