position,FW
minutes,676.0
passes_completed,198.0
passes,275.0
dribbles_completed,10.0
dribbles,17.0
passes_completed_short,93.0
passes_short,115.0
passes_completed_medium,78.0
passes_medium,100.0
passes_completed_long,24.0
passes_long,44.0
passes_total_distance,3593.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,64.0
passes_switches,10.0
crosses,16.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,16.0
dispossessed,12.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,6.0
sca,21.0
gca,3.0
xg,1.9000000000000001
crosses_into_penalty_area,5.0
passes_into_final_third,15.0
passes_into_penalty_area,9.0
progressive_passes,21.0
carry_progressive_distance,942.0
assisted_shots,10.0
fouled,21.0
pens_won,1.0
tackles,9.0
interceptions,7.0
blocks,8.0
tackles_won,6.0
dribble_tackles,1.0
dribbles_vs,14.0
pressures,142.0
pressure_regains,37.0
clearances,12.0
errors,0.0
aerials_won,16.0
aerials_lost,23.0
ball_recoveries,68.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
