position,LM
minutes,614.0
passes_completed,219.0
passes,275.0
dribbles_completed,22.0
dribbles,39.0
passes_completed_short,114.0
passes_short,125.0
passes_completed_medium,71.0
passes_medium,85.0
passes_completed_long,29.0
passes_long,57.0
passes_total_distance,3747.0
passes_free_kicks,11.0
through_balls,5.0
passes_pressure,49.0
passes_switches,16.0
crosses,12.0
corner_kicks,31.0
passes_intercepted,4.0
passes_blocked,3.0
dispossessed,9.0
goals,2.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,9.0
sca,35.0
gca,9.0
xg,3.9
crosses_into_penalty_area,0.0
passes_into_final_third,22.0
passes_into_penalty_area,12.0
progressive_passes,34.0
carry_progressive_distance,1193.0
assisted_shots,24.0
fouled,11.0
pens_won,0.0
tackles,10.0
interceptions,7.0
blocks,12.0
tackles_won,7.0
dribble_tackles,2.0
dribbles_vs,11.0
pressures,138.0
pressure_regains,44.0
clearances,1.0
errors,0.0
aerials_won,8.0
aerials_lost,11.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
