position,WB
minutes,1166.0
passes_completed,507.0
passes,677.0
dribbles_completed,18.0
dribbles,28.0
passes_completed_short,209.0
passes_short,234.0
passes_completed_medium,227.0
passes_medium,279.0
passes_completed_long,65.0
passes_long,137.0
passes_total_distance,9698.0
passes_free_kicks,25.0
through_balls,2.0
passes_pressure,103.0
passes_switches,32.0
crosses,46.0
corner_kicks,41.0
passes_intercepted,8.0
passes_blocked,26.0
dispossessed,15.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,24.0
shots_on_target,7.0
sca,38.0
gca,5.0
xg,1.5000000000000002
crosses_into_penalty_area,7.0
passes_into_final_third,25.0
passes_into_penalty_area,20.0
progressive_passes,53.0
carry_progressive_distance,1960.0
assisted_shots,25.0
fouled,18.0
pens_won,0.0
tackles,18.0
interceptions,10.0
blocks,24.0
tackles_won,13.0
dribble_tackles,10.0
dribbles_vs,21.0
pressures,121.0
pressure_regains,44.0
clearances,17.0
errors,1.0
aerials_won,7.0
aerials_lost,10.0
ball_recoveries,92.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
