position,WB
minutes,540.0
passes_completed,244.0
passes,346.0
dribbles_completed,4.0
dribbles,4.0
passes_completed_short,113.0
passes_short,121.0
passes_completed_medium,82.0
passes_medium,111.0
passes_completed_long,44.0
passes_long,96.0
passes_total_distance,4779.0
passes_free_kicks,11.0
through_balls,0.0
passes_pressure,48.0
passes_switches,27.0
crosses,27.0
corner_kicks,11.0
passes_intercepted,4.0
passes_blocked,15.0
dispossessed,3.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,1.0
sca,11.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,2.0
passes_into_final_third,14.0
passes_into_penalty_area,3.0
progressive_passes,19.0
carry_progressive_distance,819.0
assisted_shots,6.0
fouled,6.0
pens_won,0.0
tackles,17.0
interceptions,6.0
blocks,22.0
tackles_won,11.0
dribble_tackles,8.0
dribbles_vs,22.0
pressures,136.0
pressure_regains,29.0
clearances,27.0
errors,0.0
aerials_won,8.0
aerials_lost,5.0
ball_recoveries,66.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
