position,RB
minutes,209.0
passes_completed,77.0
passes,96.0
dribbles_completed,5.0
dribbles,5.0
passes_completed_short,20.0
passes_short,25.0
passes_completed_medium,34.0
passes_medium,39.0
passes_completed_long,22.0
passes_long,30.0
passes_total_distance,1858.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,14.0
passes_switches,2.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,1.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,1.0
gca,1.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,10.0
passes_into_penalty_area,1.0
progressive_passes,9.0
carry_progressive_distance,290.0
assisted_shots,0.0
fouled,2.0
pens_won,0.0
tackles,0.0
interceptions,4.0
blocks,3.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,25.0
pressure_regains,5.0
clearances,7.0
errors,0.0
aerials_won,4.0
aerials_lost,3.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
