position,LB
minutes,2087.0
passes_completed,1500.0
passes,1733.0
dribbles_completed,81.0
dribbles,127.0
passes_completed_short,743.0
passes_short,824.0
passes_completed_medium,616.0
passes_medium,684.0
passes_completed_long,110.0
passes_long,152.0
passes_total_distance,24724.0
passes_free_kicks,26.0
through_balls,1.0
passes_pressure,228.0
passes_switches,19.0
crosses,66.0
corner_kicks,0.0
passes_intercepted,32.0
passes_blocked,49.0
dispossessed,42.0
goals,2.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,4.0
sca,62.0
gca,8.0
xg,1.5
crosses_into_penalty_area,17.0
passes_into_final_third,99.0
passes_into_penalty_area,35.0
progressive_passes,131.0
carry_progressive_distance,5613.0
assisted_shots,30.0
fouled,31.0
pens_won,0.0
tackles,72.0
interceptions,22.0
blocks,55.0
tackles_won,45.0
dribble_tackles,29.0
dribbles_vs,49.0
pressures,393.0
pressure_regains,168.0
clearances,52.0
errors,0.0
aerials_won,27.0
aerials_lost,23.0
ball_recoveries,346.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,1.0
