position,RB
minutes,2717.0
passes_completed,1180.0
passes,1567.0
dribbles_completed,16.0
dribbles,26.0
passes_completed_short,460.0
passes_short,521.0
passes_completed_medium,528.0
passes_medium,674.0
passes_completed_long,178.0
passes_long,307.0
passes_total_distance,23017.0
passes_free_kicks,14.0
through_balls,1.0
passes_pressure,255.0
passes_switches,30.0
crosses,51.0
corner_kicks,0.0
passes_intercepted,29.0
passes_blocked,57.0
dispossessed,23.0
goals,2.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,5.0
sca,32.0
gca,4.0
xg,1.1
crosses_into_penalty_area,10.0
passes_into_final_third,100.0
passes_into_penalty_area,33.0
progressive_passes,151.0
carry_progressive_distance,2588.0
assisted_shots,15.0
fouled,9.0
pens_won,0.0
tackles,59.0
interceptions,28.0
blocks,57.0
tackles_won,39.0
dribble_tackles,21.0
dribbles_vs,53.0
pressures,406.0
pressure_regains,131.0
clearances,92.0
errors,1.0
aerials_won,31.0
aerials_lost,30.0
ball_recoveries,281.0
pens_conceded,1.0
fouls,28.0
cards_yellow_red,0.0
