position,AM
minutes,383.0
passes_completed,86.0
passes,113.0
dribbles_completed,8.0
dribbles,17.0
passes_completed_short,39.0
passes_short,47.0
passes_completed_medium,38.0
passes_medium,43.0
passes_completed_long,5.0
passes_long,9.0
passes_total_distance,1382.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,38.0
passes_switches,1.0
crosses,3.0
corner_kicks,2.0
passes_intercepted,1.0
passes_blocked,8.0
dispossessed,6.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,4.0
sca,15.0
gca,3.0
xg,2.1
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,0.0
progressive_passes,8.0
carry_progressive_distance,529.0
assisted_shots,5.0
fouled,9.0
pens_won,1.0
tackles,3.0
interceptions,1.0
blocks,3.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,7.0
pressures,73.0
pressure_regains,18.0
clearances,3.0
errors,0.0
aerials_won,8.0
aerials_lost,16.0
ball_recoveries,25.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
