position,AM
minutes,59
passes_completed,11
passes,16
dribbles_completed,2
dribbles,5
passes_completed_short,5
passes_short,7
passes_completed_medium,4
passes_medium,5
passes_completed_long,2
passes_long,4
passes_total_distance,221
passes_free_kicks,0
through_balls,0
passes_pressure,5
passes_switches,0
crosses,1
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,4
gca,1
xg,0.5
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,3
progressive_passes,3
carry_progressive_distance,92
assisted_shots,1
fouled,1
pens_won,0
tackles,3
interceptions,1
blocks,3
tackles_won,3
dribble_tackles,1
dribbles_vs,3
pressures,25
pressure_regains,6
clearances,1
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,5
pens_conceded,0
fouls,0
cards_yellow_red,0
