position,AM
minutes,150.0
passes_completed,35.0
passes,45.0
dribbles_completed,3.0
dribbles,6.0
passes_completed_short,8.0
passes_short,10.0
passes_completed_medium,20.0
passes_medium,24.0
passes_completed_long,6.0
passes_long,7.0
passes_total_distance,744.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,8.0
passes_switches,1.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,3.0
dispossessed,1.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,4.0
sca,7.0
gca,1.0
xg,1.0999999999999999
crosses_into_penalty_area,1.0
passes_into_final_third,4.0
passes_into_penalty_area,3.0
progressive_passes,9.0
carry_progressive_distance,252.0
assisted_shots,4.0
fouled,7.0
pens_won,1.0
tackles,1.0
interceptions,2.0
blocks,2.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,39.0
pressure_regains,9.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,4.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
