position,CM
minutes,286.0
passes_completed,73.0
passes,94.0
dribbles_completed,2.0
dribbles,4.0
passes_completed_short,41.0
passes_short,54.0
passes_completed_medium,24.0
passes_medium,26.0
passes_completed_long,7.0
passes_long,11.0
passes_total_distance,1219.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,24.0
passes_switches,2.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,3.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,2.0
gca,0.0
xg,0.5
crosses_into_penalty_area,0.0
passes_into_final_third,8.0
passes_into_penalty_area,1.0
progressive_passes,8.0
carry_progressive_distance,247.0
assisted_shots,0.0
fouled,7.0
pens_won,0.0
tackles,6.0
interceptions,2.0
blocks,4.0
tackles_won,4.0
dribble_tackles,1.0
dribbles_vs,5.0
pressures,49.0
pressure_regains,13.0
clearances,3.0
errors,0.0
aerials_won,2.0
aerials_lost,4.0
ball_recoveries,32.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
