position,RB
minutes,630.0
passes_completed,551.0
passes,663.0
dribbles_completed,10.0
dribbles,17.0
passes_completed_short,193.0
passes_short,208.0
passes_completed_medium,261.0
passes_medium,292.0
passes_completed_long,91.0
passes_long,148.0
passes_total_distance,11248.0
passes_free_kicks,21.0
through_balls,1.0
passes_pressure,104.0
passes_switches,27.0
crosses,36.0
corner_kicks,37.0
passes_intercepted,11.0
passes_blocked,12.0
dispossessed,7.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,2.0
sca,39.0
gca,3.0
xg,0.30000000000000004
crosses_into_penalty_area,9.0
passes_into_final_third,48.0
passes_into_penalty_area,22.0
progressive_passes,62.0
carry_progressive_distance,1388.0
assisted_shots,20.0
fouled,8.0
pens_won,0.0
tackles,16.0
interceptions,4.0
blocks,6.0
tackles_won,13.0
dribble_tackles,9.0
dribbles_vs,20.0
pressures,76.0
pressure_regains,31.0
clearances,12.0
errors,0.0
aerials_won,4.0
aerials_lost,5.0
ball_recoveries,69.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
