position,FW
minutes,2440.0
passes_completed,430.0
passes,619.0
dribbles_completed,19.0
dribbles,35.0
passes_completed_short,224.0
passes_short,291.0
passes_completed_medium,146.0
passes_medium,211.0
passes_completed_long,43.0
passes_long,76.0
passes_total_distance,6969.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,151.0
passes_switches,11.0
crosses,27.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,23.0
dispossessed,31.0
goals,15.0
assists,0.0
pens_made,4.0
pens_att,4.0
shots_total,68.0
shots_on_target,23.0
sca,53.0
gca,4.0
xg,9.4
crosses_into_penalty_area,5.0
passes_into_final_third,30.0
passes_into_penalty_area,13.0
progressive_passes,36.0
carry_progressive_distance,681.0
assisted_shots,26.0
fouled,32.0
pens_won,0.0
tackles,10.0
interceptions,5.0
blocks,17.0
tackles_won,4.0
dribble_tackles,1.0
dribbles_vs,11.0
pressures,498.0
pressure_regains,126.0
clearances,34.0
errors,0.0
aerials_won,47.0
aerials_lost,86.0
ball_recoveries,122.0
pens_conceded,1.0
fouls,24.0
cards_yellow_red,0.0
