position,WB
minutes,357.0
passes_completed,207.0
passes,268.0
dribbles_completed,7.0
dribbles,11.0
passes_completed_short,81.0
passes_short,95.0
passes_completed_medium,85.0
passes_medium,97.0
passes_completed_long,36.0
passes_long,59.0
passes_total_distance,4168.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,31.0
passes_switches,10.0
crosses,13.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,12.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,6.0
gca,1.0
xg,0.1
crosses_into_penalty_area,2.0
passes_into_final_third,26.0
passes_into_penalty_area,4.0
progressive_passes,37.0
carry_progressive_distance,731.0
assisted_shots,3.0
fouled,7.0
pens_won,0.0
tackles,6.0
interceptions,3.0
blocks,10.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,10.0
pressures,75.0
pressure_regains,24.0
clearances,6.0
errors,0.0
aerials_won,3.0
aerials_lost,3.0
ball_recoveries,44.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,1.0
