position,DM
minutes,90
passes_completed,32
passes,39
dribbles_completed,2
dribbles,3
passes_completed_short,18
passes_short,18
passes_completed_medium,13
passes_medium,18
passes_completed_long,1
passes_long,3
passes_total_distance,515
passes_free_kicks,1
through_balls,0
passes_pressure,4
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,90
assisted_shots,0
fouled,1
pens_won,0
tackles,4
interceptions,2
blocks,1
tackles_won,2
dribble_tackles,0
dribbles_vs,1
pressures,13
pressure_regains,5
clearances,2
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,8
pens_conceded,0
fouls,1
cards_yellow_red,0
