position,CB
minutes,1980.0
passes_completed,1244.0
passes,1381.0
dribbles_completed,8.0
dribbles,8.0
passes_completed_short,277.0
passes_short,307.0
passes_completed_medium,687.0
passes_medium,727.0
passes_completed_long,269.0
passes_long,328.0
passes_total_distance,28586.0
passes_free_kicks,54.0
through_balls,1.0
passes_pressure,219.0
passes_switches,48.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,12.0
dispossessed,3.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,4.0
sca,13.0
gca,1.0
xg,0.9
crosses_into_penalty_area,0.0
passes_into_final_third,40.0
passes_into_penalty_area,0.0
progressive_passes,67.0
carry_progressive_distance,4666.0
assisted_shots,1.0
fouled,21.0
pens_won,0.0
tackles,61.0
interceptions,29.0
blocks,54.0
tackles_won,32.0
dribble_tackles,32.0
dribbles_vs,62.0
pressures,211.0
pressure_regains,70.0
clearances,168.0
errors,0.0
aerials_won,57.0
aerials_lost,35.0
ball_recoveries,251.0
pens_conceded,1.0
fouls,19.0
cards_yellow_red,0.0
