position,AM
minutes,239.0
passes_completed,90.0
passes,103.0
dribbles_completed,1.0
dribbles,2.0
passes_completed_short,37.0
passes_short,42.0
passes_completed_medium,34.0
passes_medium,38.0
passes_completed_long,14.0
passes_long,16.0
passes_total_distance,1637.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,20.0
passes_switches,3.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,3.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,5.0
gca,1.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,5.0
passes_into_penalty_area,1.0
progressive_passes,5.0
carry_progressive_distance,145.0
assisted_shots,0.0
fouled,6.0
pens_won,0.0
tackles,3.0
interceptions,5.0
blocks,4.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,9.0
pressures,46.0
pressure_regains,10.0
clearances,6.0
errors,0.0
aerials_won,7.0
aerials_lost,5.0
ball_recoveries,28.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
