position,AM
minutes,90
passes_completed,19
passes,26
dribbles_completed,3
dribbles,4
passes_completed_short,8
passes_short,8
passes_completed_medium,5
passes_medium,8
passes_completed_long,4
passes_long,7
passes_total_distance,373
passes_free_kicks,0
through_balls,0
passes_pressure,7
passes_switches,3
crosses,5
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,1
sca,6
gca,0
xg,0.1
crosses_into_penalty_area,1
passes_into_final_third,0
passes_into_penalty_area,1
progressive_passes,2
carry_progressive_distance,76
assisted_shots,4
fouled,2
pens_won,0
tackles,0
interceptions,1
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,37
pressure_regains,13
clearances,1
errors,0
aerials_won,4
aerials_lost,6
ball_recoveries,4
pens_conceded,0
fouls,2
cards_yellow_red,0
