position,LM
minutes,90
passes_completed,13
passes,23
dribbles_completed,2
dribbles,2
passes_completed_short,4
passes_short,8
passes_completed_medium,5
passes_medium,7
passes_completed_long,4
passes_long,6
passes_total_distance,350
passes_free_kicks,0
through_balls,0
passes_pressure,6
passes_switches,2
crosses,1
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,3
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,4
shots_on_target,2
sca,3
gca,0
xg,0.3
crosses_into_penalty_area,1
passes_into_final_third,4
passes_into_penalty_area,1
progressive_passes,3
carry_progressive_distance,89
assisted_shots,2
fouled,2
pens_won,0
tackles,1
interceptions,2
blocks,5
tackles_won,1
dribble_tackles,1
dribbles_vs,3
pressures,29
pressure_regains,7
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,8
pens_conceded,0
fouls,1
cards_yellow_red,0
