position,DM
minutes,1390.0
passes_completed,354.0
passes,481.0
dribbles_completed,6.0
dribbles,9.0
passes_completed_short,181.0
passes_short,216.0
passes_completed_medium,120.0
passes_medium,161.0
passes_completed_long,37.0
passes_long,69.0
passes_total_distance,5816.0
passes_free_kicks,3.0
through_balls,2.0
passes_pressure,122.0
passes_switches,5.0
crosses,2.0
corner_kicks,1.0
passes_intercepted,8.0
passes_blocked,18.0
dispossessed,15.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,0.0
sca,15.0
gca,3.0
xg,0.5
crosses_into_penalty_area,1.0
passes_into_final_third,30.0
passes_into_penalty_area,3.0
progressive_passes,26.0
carry_progressive_distance,545.0
assisted_shots,6.0
fouled,21.0
pens_won,0.0
tackles,43.0
interceptions,20.0
blocks,36.0
tackles_won,26.0
dribble_tackles,14.0
dribbles_vs,40.0
pressures,322.0
pressure_regains,94.0
clearances,30.0
errors,0.0
aerials_won,25.0
aerials_lost,23.0
ball_recoveries,163.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,0.0
