position,RM
minutes,719.0
passes_completed,180.0
passes,270.0
dribbles_completed,6.0
dribbles,14.0
passes_completed_short,77.0
passes_short,98.0
passes_completed_medium,72.0
passes_medium,105.0
passes_completed_long,28.0
passes_long,55.0
passes_total_distance,3547.0
passes_free_kicks,13.0
through_balls,0.0
passes_pressure,37.0
passes_switches,15.0
crosses,15.0
corner_kicks,16.0
passes_intercepted,6.0
passes_blocked,12.0
dispossessed,12.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,1.0
sca,24.0
gca,0.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,16.0
passes_into_penalty_area,5.0
progressive_passes,30.0
carry_progressive_distance,743.0
assisted_shots,14.0
fouled,11.0
pens_won,0.0
tackles,10.0
interceptions,2.0
blocks,5.0
tackles_won,4.0
dribble_tackles,6.0
dribbles_vs,14.0
pressures,105.0
pressure_regains,20.0
clearances,4.0
errors,0.0
aerials_won,0.0
aerials_lost,5.0
ball_recoveries,50.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
