position,FW
minutes,719.0
passes_completed,126.0
passes,179.0
dribbles_completed,30.0
dribbles,55.0
passes_completed_short,72.0
passes_short,96.0
passes_completed_medium,33.0
passes_medium,51.0
passes_completed_long,10.0
passes_long,15.0
passes_total_distance,1739.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,57.0
passes_switches,2.0
crosses,14.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,4.0
dispossessed,21.0
goals,4.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,10.0
sca,34.0
gca,8.0
xg,3.0
crosses_into_penalty_area,1.0
passes_into_final_third,5.0
passes_into_penalty_area,5.0
progressive_passes,12.0
carry_progressive_distance,1222.0
assisted_shots,12.0
fouled,22.0
pens_won,1.0
tackles,9.0
interceptions,8.0
blocks,5.0
tackles_won,8.0
dribble_tackles,3.0
dribbles_vs,8.0
pressures,172.0
pressure_regains,42.0
clearances,6.0
errors,0.0
aerials_won,25.0
aerials_lost,20.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
