position,CM
minutes,2936.0
passes_completed,1005.0
passes,1291.0
dribbles_completed,13.0
dribbles,20.0
passes_completed_short,484.0
passes_short,574.0
passes_completed_medium,400.0
passes_medium,489.0
passes_completed_long,103.0
passes_long,159.0
passes_total_distance,17653.0
passes_free_kicks,18.0
through_balls,1.0
passes_pressure,261.0
passes_switches,25.0
crosses,23.0
corner_kicks,1.0
passes_intercepted,23.0
passes_blocked,53.0
dispossessed,18.0
goals,7.0
assists,5.0
pens_made,1.0
pens_att,3.0
shots_total,41.0
shots_on_target,15.0
sca,83.0
gca,15.0
xg,7.399999999999999
crosses_into_penalty_area,2.0
passes_into_final_third,97.0
passes_into_penalty_area,25.0
progressive_passes,123.0
carry_progressive_distance,1834.0
assisted_shots,38.0
fouled,35.0
pens_won,2.0
tackles,67.0
interceptions,27.0
blocks,69.0
tackles_won,48.0
dribble_tackles,20.0
dribbles_vs,57.0
pressures,590.0
pressure_regains,161.0
clearances,54.0
errors,1.0
aerials_won,29.0
aerials_lost,31.0
ball_recoveries,384.0
pens_conceded,0.0
fouls,29.0
cards_yellow_red,0.0
