position,LB
minutes,1448.0
passes_completed,732.0
passes,926.0
dribbles_completed,22.0
dribbles,37.0
passes_completed_short,346.0
passes_short,396.0
passes_completed_medium,304.0
passes_medium,364.0
passes_completed_long,73.0
passes_long,123.0
passes_total_distance,12832.0
passes_free_kicks,25.0
through_balls,3.0
passes_pressure,145.0
passes_switches,8.0
crosses,21.0
corner_kicks,0.0
passes_intercepted,16.0
passes_blocked,48.0
dispossessed,17.0
goals,5.0
assists,3.0
pens_made,2.0
pens_att,2.0
shots_total,20.0
shots_on_target,7.0
sca,23.0
gca,5.0
xg,3.6
crosses_into_penalty_area,4.0
passes_into_final_third,41.0
passes_into_penalty_area,9.0
progressive_passes,56.0
carry_progressive_distance,2022.0
assisted_shots,13.0
fouled,24.0
pens_won,0.0
tackles,34.0
interceptions,30.0
blocks,51.0
tackles_won,17.0
dribble_tackles,14.0
dribbles_vs,32.0
pressures,209.0
pressure_regains,56.0
clearances,55.0
errors,1.0
aerials_won,42.0
aerials_lost,23.0
ball_recoveries,154.0
pens_conceded,1.0
fouls,27.0
cards_yellow_red,1.0
