position,FW
minutes,993.0
passes_completed,120.0
passes,207.0
dribbles_completed,8.0
dribbles,9.0
passes_completed_short,55.0
passes_short,82.0
passes_completed_medium,50.0
passes_medium,94.0
passes_completed_long,11.0
passes_long,21.0
passes_total_distance,2043.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,69.0
passes_switches,3.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,9.0
dispossessed,10.0
goals,4.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,32.0
shots_on_target,10.0
sca,11.0
gca,2.0
xg,3.4
crosses_into_penalty_area,0.0
passes_into_final_third,7.0
passes_into_penalty_area,3.0
progressive_passes,15.0
carry_progressive_distance,255.0
assisted_shots,3.0
fouled,14.0
pens_won,0.0
tackles,9.0
interceptions,2.0
blocks,5.0
tackles_won,5.0
dribble_tackles,1.0
dribbles_vs,9.0
pressures,206.0
pressure_regains,48.0
clearances,15.0
errors,0.0
aerials_won,54.0
aerials_lost,44.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
