position,LM
minutes,158.0
passes_completed,61.0
passes,81.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,33.0
passes_short,38.0
passes_completed_medium,22.0
passes_medium,32.0
passes_completed_long,6.0
passes_long,8.0
passes_total_distance,1008.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,18.0
passes_switches,5.0
crosses,9.0
corner_kicks,1.0
passes_intercepted,1.0
passes_blocked,3.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,0.0
sca,5.0
gca,1.0
xg,0.5
crosses_into_penalty_area,2.0
passes_into_final_third,4.0
passes_into_penalty_area,5.0
progressive_passes,9.0
carry_progressive_distance,334.0
assisted_shots,2.0
fouled,1.0
pens_won,0.0
tackles,3.0
interceptions,1.0
blocks,2.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,2.0
pressures,28.0
pressure_regains,12.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,8.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
