position,GK
minutes,3060.0
passes_completed,867.0
passes,1190.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,133.0
passes_short,134.0
passes_completed_medium,320.0
passes_medium,320.0
passes_completed_long,412.0
passes_long,734.0
passes_total_distance,29556.0
passes_free_kicks,79.0
through_balls,0.0
passes_pressure,109.0
passes_switches,29.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,1.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,3.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,25.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,1804.0
assisted_shots,0.0
fouled,3.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,5.0
pressures,8.0
pressure_regains,1.0
clearances,4.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,149.0
pens_conceded,1.0
fouls,1.0
cards_yellow_red,0.0
