position,CM
minutes,450.0
passes_completed,202.0
passes,264.0
dribbles_completed,1.0
dribbles,3.0
passes_completed_short,83.0
passes_short,95.0
passes_completed_medium,75.0
passes_medium,92.0
passes_completed_long,43.0
passes_long,70.0
passes_total_distance,4167.0
passes_free_kicks,3.0
through_balls,1.0
passes_pressure,62.0
passes_switches,13.0
crosses,19.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,8.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,0.0
sca,9.0
gca,0.0
xg,0.1
crosses_into_penalty_area,3.0
passes_into_final_third,21.0
passes_into_penalty_area,5.0
progressive_passes,31.0
carry_progressive_distance,408.0
assisted_shots,3.0
fouled,7.0
pens_won,0.0
tackles,16.0
interceptions,6.0
blocks,14.0
tackles_won,5.0
dribble_tackles,7.0
dribbles_vs,12.0
pressures,86.0
pressure_regains,25.0
clearances,11.0
errors,0.0
aerials_won,6.0
aerials_lost,5.0
ball_recoveries,57.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
