position,WB
minutes,2335.0
passes_completed,1887.0
passes,2145.0
dribbles_completed,49.0
dribbles,76.0
passes_completed_short,1038.0
passes_short,1115.0
passes_completed_medium,657.0
passes_medium,730.0
passes_completed_long,144.0
passes_long,218.0
passes_total_distance,29729.0
passes_free_kicks,43.0
through_balls,1.0
passes_pressure,285.0
passes_switches,33.0
crosses,45.0
corner_kicks,28.0
passes_intercepted,39.0
passes_blocked,35.0
dispossessed,32.0
goals,8.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,40.0
shots_on_target,15.0
sca,66.0
gca,8.0
xg,4.1
crosses_into_penalty_area,13.0
passes_into_final_third,118.0
passes_into_penalty_area,38.0
progressive_passes,172.0
carry_progressive_distance,5273.0
assisted_shots,34.0
fouled,17.0
pens_won,0.0
tackles,43.0
interceptions,30.0
blocks,45.0
tackles_won,29.0
dribble_tackles,15.0
dribbles_vs,31.0
pressures,278.0
pressure_regains,120.0
clearances,25.0
errors,0.0
aerials_won,10.0
aerials_lost,20.0
ball_recoveries,251.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
