position,CB
minutes,2498.0
passes_completed,2250.0
passes,2478.0
dribbles_completed,6.0
dribbles,10.0
passes_completed_short,714.0
passes_short,759.0
passes_completed_medium,1146.0
passes_medium,1219.0
passes_completed_long,370.0
passes_long,463.0
passes_total_distance,47127.0
passes_free_kicks,44.0
through_balls,7.0
passes_pressure,263.0
passes_switches,52.0
crosses,25.0
corner_kicks,4.0
passes_intercepted,20.0
passes_blocked,26.0
dispossessed,4.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,18.0
shots_on_target,7.0
sca,38.0
gca,2.0
xg,0.6
crosses_into_penalty_area,7.0
passes_into_final_third,294.0
passes_into_penalty_area,24.0
progressive_passes,222.0
carry_progressive_distance,7669.0
assisted_shots,18.0
fouled,7.0
pens_won,0.0
tackles,27.0
interceptions,11.0
blocks,40.0
tackles_won,17.0
dribble_tackles,10.0
dribbles_vs,24.0
pressures,208.0
pressure_regains,80.0
clearances,65.0
errors,0.0
aerials_won,22.0
aerials_lost,27.0
ball_recoveries,328.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
