position,DM
minutes,329.0
passes_completed,203.0
passes,234.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,91.0
passes_short,98.0
passes_completed_medium,87.0
passes_medium,98.0
passes_completed_long,22.0
passes_long,27.0
passes_total_distance,3650.0
passes_free_kicks,12.0
through_balls,1.0
passes_pressure,49.0
passes_switches,5.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,7.0
dispossessed,6.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,2.0
sca,6.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,18.0
passes_into_penalty_area,3.0
progressive_passes,19.0
carry_progressive_distance,472.0
assisted_shots,2.0
fouled,1.0
pens_won,0.0
tackles,13.0
interceptions,8.0
blocks,5.0
tackles_won,10.0
dribble_tackles,6.0
dribbles_vs,16.0
pressures,85.0
pressure_regains,24.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,35.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
