position,RB
minutes,90
passes_completed,18
passes,23
dribbles_completed,1
dribbles,1
passes_completed_short,8
passes_short,8
passes_completed_medium,8
passes_medium,9
passes_completed_long,2
passes_long,4
passes_total_distance,308
passes_free_kicks,2
through_balls,0
passes_pressure,7
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,1
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,68
assisted_shots,0
fouled,1
pens_won,0
tackles,0
interceptions,2
blocks,3
tackles_won,0
dribble_tackles,0
dribbles_vs,3
pressures,12
pressure_regains,3
clearances,3
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,2
pens_conceded,0
fouls,1
cards_yellow_red,0
