position,RB,WB
minutes,900.0
passes_completed,340.0
passes,472.0
dribbles_completed,4.0
dribbles,6.0
passes_completed_short,121.0
passes_short,133.0
passes_completed_medium,147.0
passes_medium,178.0
passes_completed_long,69.0
passes_long,153.0
passes_total_distance,7139.0
passes_free_kicks,21.0
through_balls,0.0
passes_pressure,69.0
passes_switches,30.0
crosses,21.0
corner_kicks,37.0
passes_intercepted,6.0
passes_blocked,10.0
dispossessed,7.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,19.0
gca,2.0
xg,0.0
crosses_into_penalty_area,3.0
passes_into_final_third,18.0
passes_into_penalty_area,5.0
progressive_passes,20.0
carry_progressive_distance,969.0
assisted_shots,15.0
fouled,6.0
pens_won,0.0
tackles,24.0
interceptions,6.0
blocks,24.0
tackles_won,15.0
dribble_tackles,9.0
dribbles_vs,15.0
pressures,125.0
pressure_regains,40.0
clearances,56.0
errors,0.0
aerials_won,14.0
aerials_lost,13.0
ball_recoveries,79.0
pens_conceded,1.0
fouls,6.0
cards_yellow_red,0.0
