position,WB
minutes,299.0
passes_completed,110.0
passes,171.0
dribbles_completed,9.0
dribbles,20.0
passes_completed_short,50.0
passes_short,61.0
passes_completed_medium,42.0
passes_medium,65.0
passes_completed_long,16.0
passes_long,29.0
passes_total_distance,2059.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,33.0
passes_switches,6.0
crosses,22.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,11.0
dispossessed,6.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,4.0
sca,12.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,9.0
passes_into_penalty_area,7.0
progressive_passes,15.0
carry_progressive_distance,1051.0
assisted_shots,6.0
fouled,3.0
pens_won,0.0
tackles,6.0
interceptions,5.0
blocks,3.0
tackles_won,4.0
dribble_tackles,1.0
dribbles_vs,9.0
pressures,54.0
pressure_regains,20.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,21.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
