position,CB
minutes,77
passes_completed,43
passes,60
dribbles_completed,5
dribbles,5
passes_completed_short,18
passes_short,25
passes_completed_medium,23
passes_medium,28
passes_completed_long,2
passes_long,3
passes_total_distance,759
passes_free_kicks,0
through_balls,0
passes_pressure,9
passes_switches,0
crosses,4
corner_kicks,0
passes_intercepted,3
passes_blocked,6
dispossessed,6
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,0
gca,0
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,0
progressive_passes,5
carry_progressive_distance,358
assisted_shots,0
fouled,0
pens_won,0
tackles,1
interceptions,3
blocks,1
tackles_won,1
dribble_tackles,1
dribbles_vs,2
pressures,7
pressure_regains,4
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,5
pens_conceded,0
fouls,1
cards_yellow_red,0
