position,RM
minutes,581.0
passes_completed,121.0
passes,167.0
dribbles_completed,8.0
dribbles,12.0
passes_completed_short,62.0
passes_short,73.0
passes_completed_medium,43.0
passes_medium,60.0
passes_completed_long,12.0
passes_long,24.0
passes_total_distance,1983.0
passes_free_kicks,2.0
through_balls,1.0
passes_pressure,49.0
passes_switches,3.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,7.0
dispossessed,11.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,5.0
gca,1.0
xg,0.9
crosses_into_penalty_area,0.0
passes_into_final_third,13.0
passes_into_penalty_area,5.0
progressive_passes,16.0
carry_progressive_distance,677.0
assisted_shots,0.0
fouled,10.0
pens_won,0.0
tackles,9.0
interceptions,4.0
blocks,6.0
tackles_won,5.0
dribble_tackles,2.0
dribbles_vs,12.0
pressures,141.0
pressure_regains,30.0
clearances,4.0
errors,0.0
aerials_won,3.0
aerials_lost,5.0
ball_recoveries,41.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
