position,CB
minutes,2727.0
passes_completed,1203.0
passes,1365.0
dribbles_completed,4.0
dribbles,4.0
passes_completed_short,215.0
passes_short,236.0
passes_completed_medium,728.0
passes_medium,782.0
passes_completed_long,258.0
passes_long,336.0
passes_total_distance,28127.0
passes_free_kicks,32.0
through_balls,1.0
passes_pressure,155.0
passes_switches,34.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,10.0
dispossessed,2.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,7.0
sca,13.0
gca,1.0
xg,1.2000000000000002
crosses_into_penalty_area,1.0
passes_into_final_third,22.0
passes_into_penalty_area,3.0
progressive_passes,48.0
carry_progressive_distance,1763.0
assisted_shots,5.0
fouled,6.0
pens_won,0.0
tackles,18.0
interceptions,31.0
blocks,66.0
tackles_won,12.0
dribble_tackles,9.0
dribbles_vs,18.0
pressures,178.0
pressure_regains,58.0
clearances,221.0
errors,2.0
aerials_won,111.0
aerials_lost,52.0
ball_recoveries,296.0
pens_conceded,1.0
fouls,33.0
cards_yellow_red,2.0
