position,CB
minutes,439.0
passes_completed,227.0
passes,259.0
dribbles_completed,1.0
dribbles,2.0
passes_completed_short,66.0
passes_short,75.0
passes_completed_medium,114.0
passes_medium,128.0
passes_completed_long,46.0
passes_long,53.0
passes_total_distance,4898.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,21.0
passes_switches,5.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,4.0
dispossessed,0.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,3.0
sca,3.0
gca,0.0
xg,0.30000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,21.0
passes_into_penalty_area,2.0
progressive_passes,21.0
carry_progressive_distance,546.0
assisted_shots,0.0
fouled,1.0
pens_won,0.0
tackles,10.0
interceptions,11.0
blocks,14.0
tackles_won,9.0
dribble_tackles,5.0
dribbles_vs,12.0
pressures,34.0
pressure_regains,13.0
clearances,14.0
errors,0.0
aerials_won,7.0
aerials_lost,6.0
ball_recoveries,48.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
