position,LW
minutes,73
passes_completed,45
passes,60
dribbles_completed,2
dribbles,2
passes_completed_short,19
passes_short,23
passes_completed_medium,18
passes_medium,24
passes_completed_long,8
passes_long,13
passes_total_distance,922
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,1
crosses,1
corner_kicks,0
passes_intercepted,1
passes_blocked,2
dispossessed,4
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,0
sca,3
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,2
progressive_passes,4
carry_progressive_distance,150
assisted_shots,2
fouled,1
pens_won,0
tackles,0
interceptions,1
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,16
pressure_regains,6
clearances,1
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,9
pens_conceded,0
fouls,0
cards_yellow_red,0
