position,LB
minutes,419.0
passes_completed,165.0
passes,223.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,63.0
passes_short,71.0
passes_completed_medium,82.0
passes_medium,106.0
passes_completed_long,18.0
passes_long,41.0
passes_total_distance,3047.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,34.0
passes_switches,6.0
crosses,15.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,5.0
dispossessed,1.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,6.0
gca,2.0
xg,0.1
crosses_into_penalty_area,4.0
passes_into_final_third,8.0
passes_into_penalty_area,6.0
progressive_passes,21.0
carry_progressive_distance,394.0
assisted_shots,2.0
fouled,2.0
pens_won,0.0
tackles,11.0
interceptions,4.0
blocks,9.0
tackles_won,6.0
dribble_tackles,4.0
dribbles_vs,15.0
pressures,84.0
pressure_regains,20.0
clearances,12.0
errors,0.0
aerials_won,4.0
aerials_lost,6.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
