position,CB
minutes,1252.0
passes_completed,353.0
passes,472.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,107.0
passes_short,126.0
passes_completed_medium,190.0
passes_medium,230.0
passes_completed_long,52.0
passes_long,103.0
passes_total_distance,7443.0
passes_free_kicks,21.0
through_balls,0.0
passes_pressure,53.0
passes_switches,15.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,10.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,4.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,20.0
passes_into_penalty_area,2.0
progressive_passes,17.0
carry_progressive_distance,685.0
assisted_shots,1.0
fouled,7.0
pens_won,0.0
tackles,22.0
interceptions,16.0
blocks,26.0
tackles_won,14.0
dribble_tackles,9.0
dribbles_vs,14.0
pressures,112.0
pressure_regains,33.0
clearances,97.0
errors,0.0
aerials_won,19.0
aerials_lost,16.0
ball_recoveries,103.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
