position,LW
minutes,82.0
passes_completed,18.0
passes,29.0
dribbles_completed,1.0
dribbles,3.0
passes_completed_short,9.0
passes_short,14.0
passes_completed_medium,4.0
passes_medium,6.0
passes_completed_long,5.0
passes_long,9.0
passes_total_distance,444.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,1.0
passes_switches,3.0
crosses,2.0
corner_kicks,6.0
passes_intercepted,0.0
passes_blocked,1.0
dispossessed,3.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,2.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,0.0
progressive_passes,3.0
carry_progressive_distance,191.0
assisted_shots,2.0
fouled,2.0
pens_won,0.0
tackles,8.0
interceptions,0.0
blocks,2.0
tackles_won,5.0
dribble_tackles,1.0
dribbles_vs,3.0
pressures,29.0
pressure_regains,7.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,7.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
