position,LM
minutes,400.0
passes_completed,181.0
passes,221.0
dribbles_completed,8.0
dribbles,13.0
passes_completed_short,91.0
passes_short,105.0
passes_completed_medium,75.0
passes_medium,88.0
passes_completed_long,13.0
passes_long,21.0
passes_total_distance,2997.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,29.0
passes_switches,1.0
crosses,10.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,3.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,7.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,7.0
passes_into_penalty_area,0.0
progressive_passes,12.0
carry_progressive_distance,648.0
assisted_shots,3.0
fouled,12.0
pens_won,1.0
tackles,9.0
interceptions,4.0
blocks,11.0
tackles_won,7.0
dribble_tackles,3.0
dribbles_vs,5.0
pressures,69.0
pressure_regains,20.0
clearances,4.0
errors,0.0
aerials_won,8.0
aerials_lost,2.0
ball_recoveries,31.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
