position,DM,AM
minutes,566.0
passes_completed,318.0
passes,392.0
dribbles_completed,11.0
dribbles,16.0
passes_completed_short,116.0
passes_short,132.0
passes_completed_medium,137.0
passes_medium,157.0
passes_completed_long,58.0
passes_long,90.0
passes_total_distance,6772.0
passes_free_kicks,25.0
through_balls,0.0
passes_pressure,40.0
passes_switches,23.0
crosses,6.0
corner_kicks,24.0
passes_intercepted,10.0
passes_blocked,8.0
dispossessed,10.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,1.0
shots_total,6.0
shots_on_target,1.0
sca,25.0
gca,1.0
xg,1.2000000000000002
crosses_into_penalty_area,2.0
passes_into_final_third,38.0
passes_into_penalty_area,9.0
progressive_passes,37.0
carry_progressive_distance,926.0
assisted_shots,12.0
fouled,10.0
pens_won,0.0
tackles,22.0
interceptions,3.0
blocks,5.0
tackles_won,18.0
dribble_tackles,12.0
dribbles_vs,29.0
pressures,117.0
pressure_regains,32.0
clearances,6.0
errors,1.0
aerials_won,0.0
aerials_lost,3.0
ball_recoveries,56.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
