position,AM
minutes,1686.0
passes_completed,628.0
passes,778.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,265.0
passes_short,312.0
passes_completed_medium,266.0
passes_medium,316.0
passes_completed_long,86.0
passes_long,130.0
passes_total_distance,11786.0
passes_free_kicks,31.0
through_balls,1.0
passes_pressure,114.0
passes_switches,29.0
crosses,1.0
corner_kicks,2.0
passes_intercepted,10.0
passes_blocked,14.0
dispossessed,11.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,16.0
shots_on_target,2.0
sca,22.0
gca,2.0
xg,1.1
crosses_into_penalty_area,0.0
passes_into_final_third,54.0
passes_into_penalty_area,4.0
progressive_passes,52.0
carry_progressive_distance,853.0
assisted_shots,6.0
fouled,17.0
pens_won,0.0
tackles,50.0
interceptions,33.0
blocks,28.0
tackles_won,40.0
dribble_tackles,15.0
dribbles_vs,41.0
pressures,240.0
pressure_regains,61.0
clearances,71.0
errors,0.0
aerials_won,30.0
aerials_lost,23.0
ball_recoveries,235.0
pens_conceded,0.0
fouls,47.0
cards_yellow_red,0.0
