position,FW
minutes,168.0
passes_completed,32.0
passes,43.0
dribbles_completed,3.0
dribbles,7.0
passes_completed_short,17.0
passes_short,20.0
passes_completed_medium,10.0
passes_medium,14.0
passes_completed_long,3.0
passes_long,4.0
passes_total_distance,558.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,9.0
passes_switches,3.0
crosses,4.0
corner_kicks,2.0
passes_intercepted,0.0
passes_blocked,4.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,4.0
sca,9.0
gca,0.0
xg,1.0
crosses_into_penalty_area,2.0
passes_into_final_third,2.0
passes_into_penalty_area,3.0
progressive_passes,6.0
carry_progressive_distance,234.0
assisted_shots,1.0
fouled,6.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,0.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,1.0
pressures,25.0
pressure_regains,6.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,7.0
ball_recoveries,6.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
