position,WB
minutes,717.0
passes_completed,189.0
passes,280.0
dribbles_completed,23.0
dribbles,33.0
passes_completed_short,104.0
passes_short,130.0
passes_completed_medium,62.0
passes_medium,97.0
passes_completed_long,18.0
passes_long,41.0
passes_total_distance,3056.0
passes_free_kicks,8.0
through_balls,1.0
passes_pressure,46.0
passes_switches,10.0
crosses,21.0
corner_kicks,8.0
passes_intercepted,4.0
passes_blocked,9.0
dispossessed,18.0
goals,1.0
assists,0.0
pens_made,1.0
pens_att,1.0
shots_total,5.0
shots_on_target,0.0
sca,15.0
gca,0.0
xg,1.2000000000000002
crosses_into_penalty_area,2.0
passes_into_final_third,23.0
passes_into_penalty_area,8.0
progressive_passes,33.0
carry_progressive_distance,961.0
assisted_shots,4.0
fouled,5.0
pens_won,0.0
tackles,12.0
interceptions,8.0
blocks,7.0
tackles_won,8.0
dribble_tackles,3.0
dribbles_vs,12.0
pressures,145.0
pressure_regains,37.0
clearances,4.0
errors,0.0
aerials_won,5.0
aerials_lost,9.0
ball_recoveries,39.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
