position,GK
minutes,3055.0
passes_completed,576.0
passes,1051.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,30.0
passes_short,31.0
passes_completed_medium,149.0
passes_medium,156.0
passes_completed_long,397.0
passes_long,864.0
passes_total_distance,26398.0
passes_free_kicks,123.0
through_balls,0.0
passes_pressure,58.0
passes_switches,38.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,2.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,1.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,33.0
passes_into_penalty_area,1.0
progressive_passes,0.0
carry_progressive_distance,2056.0
assisted_shots,0.0
fouled,7.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,3.0
pressure_regains,1.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,201.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
