position,LW
minutes,447.0
passes_completed,76.0
passes,109.0
dribbles_completed,12.0
dribbles,21.0
passes_completed_short,42.0
passes_short,51.0
passes_completed_medium,23.0
passes_medium,35.0
passes_completed_long,7.0
passes_long,16.0
passes_total_distance,1144.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,17.0
passes_switches,2.0
crosses,13.0
corner_kicks,2.0
passes_intercepted,4.0
passes_blocked,8.0
dispossessed,16.0
goals,3.0
assists,0.0
pens_made,2.0
pens_att,3.0
shots_total,7.0
shots_on_target,4.0
sca,19.0
gca,2.0
xg,2.9000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,3.0
passes_into_penalty_area,8.0
progressive_passes,9.0
carry_progressive_distance,832.0
assisted_shots,6.0
fouled,8.0
pens_won,2.0
tackles,1.0
interceptions,2.0
blocks,4.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,9.0
pressures,58.0
pressure_regains,12.0
clearances,1.0
errors,0.0
aerials_won,2.0
aerials_lost,3.0
ball_recoveries,25.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
