position,LM
minutes,287.0
passes_completed,79.0
passes,100.0
dribbles_completed,2.0
dribbles,5.0
passes_completed_short,42.0
passes_short,46.0
passes_completed_medium,25.0
passes_medium,31.0
passes_completed_long,7.0
passes_long,15.0
passes_total_distance,1239.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,20.0
passes_switches,5.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,2.0
dispossessed,4.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,9.0
gca,1.0
xg,0.0
crosses_into_penalty_area,3.0
passes_into_final_third,6.0
passes_into_penalty_area,5.0
progressive_passes,6.0
carry_progressive_distance,168.0
assisted_shots,5.0
fouled,3.0
pens_won,0.0
tackles,9.0
interceptions,5.0
blocks,5.0
tackles_won,5.0
dribble_tackles,3.0
dribbles_vs,11.0
pressures,117.0
pressure_regains,19.0
clearances,2.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,28.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
