position,RM
minutes,76
passes_completed,20
passes,29
dribbles_completed,1
dribbles,1
passes_completed_short,16
passes_short,21
passes_completed_medium,4
passes_medium,6
passes_completed_long,0
passes_long,2
passes_total_distance,259
passes_free_kicks,0
through_balls,0
passes_pressure,4
passes_switches,0
crosses,2
corner_kicks,1
passes_intercepted,2
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,0
sca,0
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,28
assisted_shots,0
fouled,1
pens_won,0
tackles,1
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,31
pressure_regains,7
clearances,1
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,4
pens_conceded,0
fouls,0
cards_yellow_red,0
