position,LM
minutes,150.0
passes_completed,45.0
passes,63.0
dribbles_completed,1.0
dribbles,4.0
passes_completed_short,20.0
passes_short,23.0
passes_completed_medium,21.0
passes_medium,26.0
passes_completed_long,3.0
passes_long,10.0
passes_total_distance,715.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,13.0
passes_switches,2.0
crosses,6.0
corner_kicks,4.0
passes_intercepted,0.0
passes_blocked,3.0
dispossessed,7.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,1.0
sca,7.0
gca,0.0
xg,0.3
crosses_into_penalty_area,2.0
passes_into_final_third,3.0
passes_into_penalty_area,5.0
progressive_passes,9.0
carry_progressive_distance,199.0
assisted_shots,5.0
fouled,4.0
pens_won,0.0
tackles,3.0
interceptions,2.0
blocks,4.0
tackles_won,1.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,32.0
pressure_regains,4.0
clearances,0.0
errors,0.0
aerials_won,2.0
aerials_lost,0.0
ball_recoveries,12.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
