position,LB
minutes,507.0
passes_completed,209.0
passes,245.0
dribbles_completed,5.0
dribbles,5.0
passes_completed_short,85.0
passes_short,90.0
passes_completed_medium,109.0
passes_medium,122.0
passes_completed_long,14.0
passes_long,30.0
passes_total_distance,3682.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,17.0
passes_switches,2.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,6.0
gca,0.0
xg,0.1
crosses_into_penalty_area,3.0
passes_into_final_third,14.0
passes_into_penalty_area,4.0
progressive_passes,11.0
carry_progressive_distance,660.0
assisted_shots,2.0
fouled,8.0
pens_won,0.0
tackles,15.0
interceptions,11.0
blocks,9.0
tackles_won,9.0
dribble_tackles,7.0
dribbles_vs,18.0
pressures,46.0
pressure_regains,17.0
clearances,14.0
errors,0.0
aerials_won,0.0
aerials_lost,3.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
