position,GK
minutes,2970.0
passes_completed,989.0
passes,1221.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,203.0
passes_short,205.0
passes_completed_medium,532.0
passes_medium,540.0
passes_completed_long,249.0
passes_long,469.0
passes_total_distance,24902.0
passes_free_kicks,64.0
through_balls,0.0
passes_pressure,119.0
passes_switches,17.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,11.0
passes_blocked,4.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,4.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,0.0
progressive_passes,1.0
carry_progressive_distance,1774.0
assisted_shots,0.0
fouled,5.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,3.0
pressure_regains,1.0
clearances,3.0
errors,1.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,158.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
