position,CM
minutes,926.0
passes_completed,408.0
passes,516.0
dribbles_completed,10.0
dribbles,16.0
passes_completed_short,165.0
passes_short,199.0
passes_completed_medium,179.0
passes_medium,213.0
passes_completed_long,57.0
passes_long,88.0
passes_total_distance,7638.0
passes_free_kicks,3.0
through_balls,2.0
passes_pressure,124.0
passes_switches,12.0
crosses,7.0
corner_kicks,1.0
passes_intercepted,12.0
passes_blocked,10.0
dispossessed,18.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,6.0
sca,26.0
gca,4.0
xg,0.6
crosses_into_penalty_area,4.0
passes_into_final_third,51.0
passes_into_penalty_area,12.0
progressive_passes,57.0
carry_progressive_distance,1297.0
assisted_shots,10.0
fouled,15.0
pens_won,1.0
tackles,27.0
interceptions,15.0
blocks,12.0
tackles_won,20.0
dribble_tackles,10.0
dribbles_vs,27.0
pressures,303.0
pressure_regains,54.0
clearances,15.0
errors,2.0
aerials_won,23.0
aerials_lost,15.0
ball_recoveries,111.0
pens_conceded,0.0
fouls,34.0
cards_yellow_red,0.0
