position,LB
minutes,1440.0
passes_completed,421.0
passes,627.0
dribbles_completed,23.0
dribbles,45.0
passes_completed_short,202.0
passes_short,241.0
passes_completed_medium,168.0
passes_medium,233.0
passes_completed_long,44.0
passes_long,118.0
passes_total_distance,7173.0
passes_free_kicks,3.0
through_balls,2.0
passes_pressure,88.0
passes_switches,15.0
crosses,60.0
corner_kicks,1.0
passes_intercepted,16.0
passes_blocked,32.0
dispossessed,25.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,31.0
gca,3.0
xg,0.1
crosses_into_penalty_area,14.0
passes_into_final_third,28.0
passes_into_penalty_area,17.0
progressive_passes,36.0
carry_progressive_distance,2518.0
assisted_shots,19.0
fouled,22.0
pens_won,0.0
tackles,67.0
interceptions,16.0
blocks,37.0
tackles_won,38.0
dribble_tackles,28.0
dribbles_vs,57.0
pressures,356.0
pressure_regains,110.0
clearances,51.0
errors,0.0
aerials_won,13.0
aerials_lost,18.0
ball_recoveries,139.0
pens_conceded,1.0
fouls,15.0
cards_yellow_red,0.0
