position,WB
minutes,87
passes_completed,29
passes,35
dribbles_completed,0
dribbles,0
passes_completed_short,18
passes_short,19
passes_completed_medium,9
passes_medium,12
passes_completed_long,2
passes_long,4
passes_total_distance,509
passes_free_kicks,0
through_balls,0
passes_pressure,4
passes_switches,2
crosses,0
corner_kicks,0
passes_intercepted,1
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,55
assisted_shots,1
fouled,0
pens_won,0
tackles,1
interceptions,0
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,4
pressures,9
pressure_regains,2
clearances,6
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,7
pens_conceded,0
fouls,1
cards_yellow_red,0
